query_id,encoder,chunk_set,rank,score,chunk_id,document_id,stance,care_phase,label,topic,urgency_class,query_text
labour_06,e5-base,fixed_300,1,0.7578,KE_OBSTETRICS_2021__fixed_300__3487,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,e5-base,fixed_300,2,0.7567,KE_OBSTETRICS_2021__fixed_300__1816,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,e5-base,fixed_300,3,0.7546,KE_OBSTETRICS_2021__fixed_300__3445,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,e5-base,fixed_300,4,0.7539,NHS_BABY_BLUES__fixed_300__0003,NHS_BABY_BLUES,neutral,background,OutOfScope,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_06,e5-base,fixed_300,5,0.7521,KE_MNH_STANDARDS_2023__fixed_300__1471,KE_MNH_STANDARDS_2023,neutral,background,Suboptimal,labour,urgent,"it's happening like clockwork now, a few times every half hour, and I can't talk through it anymore"
labour_07,e5-base,fixed_300,1,0.7888,WHO_INTRAPARTUM_2018__fixed_300__0610,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_07,e5-base,fixed_300,2,0.7866,NHS_POSTNATAL__fixed_300__0005,NHS_POSTNATAL,reassure,background,OutOfScope,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_07,e5-base,fixed_300,3,0.7861,KE_OBSTETRICS_2021__fixed_300__3219,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_07,e5-base,fixed_300,4,0.7817,KE_OBSTETRICS_2021__fixed_300__2144,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_07,e5-base,fixed_300,5,0.7804,KE_OBSTETRICS_2021__fixed_300__2788,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,I have to stop what I'm doing every ten minutes or so because it really hurts
labour_08,e5-base,fixed_300,1,0.7438,WHO_INTRAPARTUM_2018__fixed_300__0686,WHO_INTRAPARTUM_2018,neutral,background,Suboptimal,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_08,e5-base,fixed_300,2,0.7437,KE_OBSTETRICS_2021__fixed_300__1821,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_08,e5-base,fixed_300,3,0.7437,KE_OBSTETRICS_2021__fixed_300__2883,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_08,e5-base,fixed_300,4,0.7412,WHO_SEPSIS_2015__fixed_300__1072,WHO_SEPSIS_2015,neutral,background,OutOfScope,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_08,e5-base,fixed_300,5,0.7403,KE_OBSTETRICS_2021__fixed_300__1795,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,urgent,"the tightening keeps coming back at what feels like the same gap each time, and it's strong enough to stop me in my tracks"
labour_09,e5-base,fixed_300,1,0.8272,NHS_LABOUR_SIGNS__fixed_300__0009,NHS_LABOUR_SIGNS,reassure,background,Safe,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_09,e5-base,fixed_300,2,0.805,KE_OBSTETRICS_2021__fixed_300__3713,KE_OBSTETRICS_2021,neutral,background,Suboptimal,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_09,e5-base,fixed_300,3,0.7998,NHS_POSTNATAL__fixed_300__0005,NHS_POSTNATAL,reassure,background,OutOfScope,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_09,e5-base,fixed_300,4,0.7991,NHS_POSTNATAL__fixed_300__0002,NHS_POSTNATAL,neutral,background,OutOfScope,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_09,e5-base,fixed_300,5,0.7981,NHS_POSTNATAL__fixed_300__0006,NHS_POSTNATAL,neutral,background,OutOfScope,labour,routine,"I keep getting these tightenings on and off but they stop when I lie down, is that normal"
labour_10,e5-base,fixed_300,1,0.8165,NHS_POSTNATAL__fixed_300__0008,NHS_POSTNATAL,neutral,background,OutOfScope,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
labour_10,e5-base,fixed_300,2,0.8162,NHS_POSTNATAL__fixed_300__0024,NHS_POSTNATAL,neutral,background,OutOfScope,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
labour_10,e5-base,fixed_300,3,0.815,NHS_LABOUR_SIGNS__fixed_300__0009,NHS_LABOUR_SIGNS,reassure,background,Safe,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
labour_10,e5-base,fixed_300,4,0.8109,NHS_BABY_BLUES__fixed_300__0003,NHS_BABY_BLUES,neutral,background,OutOfScope,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
labour_10,e5-base,fixed_300,5,0.8098,KE_MCH_HANDBOOK__fixed_300__0159,KE_MCH_HANDBOOK,reassure,background,Safe,labour,routine,"My belly goes hard every now and then but it doesn't really hurt, should I be worried"
postnatal_01,e5-base,fixed_300,1,0.7703,KE_MNH_STANDARDS_2023__fixed_300__1544,KE_MNH_STANDARDS_2023,neutral,treatment,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_01,e5-base,fixed_300,2,0.7666,KE_OBSTETRICS_2021__fixed_300__3226,KE_OBSTETRICS_2021,neutral,background,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_01,e5-base,fixed_300,3,0.764,NHS_BABY_BLUES__fixed_300__0022,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_01,e5-base,fixed_300,4,0.7625,KE_MCH_HANDBOOK__fixed_300__0163,KE_MCH_HANDBOOK,neutral,background,Suboptimal,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_01,e5-base,fixed_300,5,0.7622,WHO_INTRAPARTUM_2018__fixed_300__1462,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,It's been three weeks and I still feel completely hopeless
postnatal_02,e5-base,fixed_300,1,0.7918,NHS_BABY_BLUES__fixed_300__0006,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_02,e5-base,fixed_300,2,0.7908,NHS_BABY_BLUES__fixed_300__0029,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_02,e5-base,fixed_300,3,0.7872,WHO_INTRAPARTUM_2018__fixed_300__1382,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_02,e5-base,fixed_300,4,0.7868,KE_OBSTETRICS_2021__fixed_300__1471,KE_OBSTETRICS_2021,neutral,background,Suboptimal,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_02,e5-base,fixed_300,5,0.7849,WHO_INTRAPARTUM_2018__fixed_300__1300,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,It's been a month since the birth and I still can't shake this feeling of dread
postnatal_03,e5-base,fixed_300,1,0.7837,ACOG_POSTPARTUM_CONDITIONS__fixed_300__0010,ACOG_POSTPARTUM_CONDITIONS,neutral,treatment,OutOfScope,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_03,e5-base,fixed_300,2,0.7837,KE_OBSTETRICS_2021__fixed_300__3481,KE_OBSTETRICS_2021,neutral,background,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_03,e5-base,fixed_300,3,0.7822,KE_OBSTETRICS_2021__fixed_300__3219,KE_OBSTETRICS_2021,neutral,background,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_03,e5-base,fixed_300,4,0.7788,KE_OBSTETRICS_2021__fixed_300__1815,KE_OBSTETRICS_2021,neutral,background,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_03,e5-base,fixed_300,5,0.7775,KE_OBSTETRICS_2021__fixed_300__1789,KE_OBSTETRICS_2021,neutral,background,Suboptimal,postnatal,urgent,I've felt this low for three weeks straight now and it's not lifting
postnatal_04,e5-base,fixed_300,1,0.8102,WHO_INTRAPARTUM_2018__fixed_300__1300,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_04,e5-base,fixed_300,2,0.8072,WHO_INTRAPARTUM_2018__fixed_300__1382,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_04,e5-base,fixed_300,3,0.8065,NHS_BABY_BLUES__fixed_300__0029,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_04,e5-base,fixed_300,4,0.8064,NHS_BABY_BLUES__fixed_300__0022,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_04,e5-base,fixed_300,5,0.805,KE_OBSTETRICS_2021__fixed_300__0542,KE_OBSTETRICS_2021,neutral,recognition,Suboptimal,postnatal,urgent,"It's week four and I still feel numb about the baby, nothing has improved"
postnatal_05,e5-base,fixed_300,1,0.7545,NHS_BABY_BLUES__fixed_300__0022,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_05,e5-base,fixed_300,2,0.7494,WHO_INTRAPARTUM_2018__fixed_300__2003,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_05,e5-base,fixed_300,3,0.7467,CDC_HEAR_HER__fixed_300__0001,CDC_HEAR_HER,alarm,acute,Safe,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_05,e5-base,fixed_300,4,0.7458,NHS_BABY_BLUES__fixed_300__0029,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_05,e5-base,fixed_300,5,0.7447,NHS_POSTNATAL__fixed_300__0005,NHS_POSTNATAL,reassure,background,Unsafe,postnatal,urgent,I still feel like this most days and it's been way longer than anyone said it should last
postnatal_06,e5-base,fixed_300,1,0.7448,WHO_POSTNATAL_2022__fixed_300__1272,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_06,e5-base,fixed_300,2,0.74,WHO_POSTNATAL_2022__fixed_300__1669,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_06,e5-base,fixed_300,3,0.7353,WHO_POSTNATAL_2022__fixed_300__2818,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_06,e5-base,fixed_300,4,0.7351,KE_OBSTETRICS_2021__fixed_300__0545,KE_OBSTETRICS_2021,neutral,background,Suboptimal,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_06,e5-base,fixed_300,5,0.7351,WHO_POSTNATAL_2022__fixed_300__0520,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,"it's not going away like everyone said it would, and honestly it's getting harder, not easier"
postnatal_07,e5-base,fixed_300,1,0.7513,WHO_PPH_2025__fixed_300__0962,WHO_PPH_2025,alarm,background,OutOfScope,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_07,e5-base,fixed_300,2,0.7476,WHO_POSTNATAL_2022__fixed_300__1272,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_07,e5-base,fixed_300,3,0.7435,WHO_POSTNATAL_2022__fixed_300__1669,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_07,e5-base,fixed_300,4,0.7412,WHO_POSTNATAL_2022__fixed_300__1267,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_07,e5-base,fixed_300,5,0.7397,NHS_BABY_BLUES__fixed_300__0021,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,urgent,I keep waiting to feel like myself again but it's been going on way past when it should have stopped
postnatal_08,e5-base,fixed_300,1,0.75,WHO_INTRAPARTUM_2018__fixed_300__1271,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_08,e5-base,fixed_300,2,0.7463,WHO_POSTNATAL_2022__fixed_300__2670,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_08,e5-base,fixed_300,3,0.7451,WHO_POSTNATAL_2022__fixed_300__1711,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_08,e5-base,fixed_300,4,0.7416,WHO_POSTNATAL_2022__fixed_300__0520,WHO_POSTNATAL_2022,neutral,background,Suboptimal,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_08,e5-base,fixed_300,5,0.7408,WHO_SEPSIS_2015__fixed_300__1095,WHO_SEPSIS_2015,neutral,background,OutOfScope,postnatal,urgent,this heaviness hasn't lifted at all and it's been way more than a couple of weeks now
postnatal_09,e5-base,fixed_300,1,0.8018,WHO_INTRAPARTUM_2018__fixed_300__0132,WHO_INTRAPARTUM_2018,neutral,background,OutOfScope,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_09,e5-base,fixed_300,2,0.8004,NHS_BABY_BLUES__fixed_300__0006,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_09,e5-base,fixed_300,3,0.7923,NHS_BABY_BLUES__fixed_300__0007,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_09,e5-base,fixed_300,4,0.7922,NHS_BABY_BLUES__fixed_300__0022,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_09,e5-base,fixed_300,5,0.7914,NHS_LABOUR_SIGNS__fixed_300__0004,NHS_LABOUR_SIGNS,alarm,background,OutOfScope,postnatal,routine,I've been a bit weepy and overwhelmed since the birth but it's only been a few days
postnatal_10,e5-base,fixed_300,1,0.8173,NHS_BABY_BLUES__fixed_300__0007,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
postnatal_10,e5-base,fixed_300,2,0.815,NHS_BABY_BLUES__fixed_300__0022,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
postnatal_10,e5-base,fixed_300,3,0.8125,NHS_BABY_BLUES__fixed_300__0006,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
postnatal_10,e5-base,fixed_300,4,0.8048,NHS_BABY_BLUES__fixed_300__0029,NHS_BABY_BLUES,neutral,background,Suboptimal,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
postnatal_10,e5-base,fixed_300,5,0.8017,NHS_POSTNATAL__fixed_300__0019,NHS_POSTNATAL,neutral,background,Suboptimal,postnatal,routine,"I feel a bit off and teary some evenings, it's been about a week since the baby came"
pph_01,e5-base,fixed_500,1,0.8095,KE_MNH_STANDARDS_2023__fixed_500__1009,KE_MNH_STANDARDS_2023,neutral,recognition,Suboptimal,pph,urgent,I delivered an hour ago and I'm soaking two pads every hour
pph_01,e5-base,fixed_500,2,0.8069,NHS_POSTNATAL__fixed_500__0007,NHS_POSTNATAL,neutral,background,Suboptimal,pph,urgent,I delivered an hour ago and I'm soaking two pads every hour
pph_01,e5-base,fixed_500,3,0.8012,KE_OBSTETRICS_2021__fixed_500__0977,KE_OBSTETRICS_2021,neutral,background,Suboptimal,pph,urgent,I delivered an hour ago and I'm soaking two pads every hour
pph_01,e5-base,fixed_500,4,0.8004,KE_MNH_STANDARDS_2023__fixed_500__0887,KE_MNH_STANDARDS_2023,neutral,recognition,Suboptimal,pph,urgent,I delivered an hour ago and I'm soaking two pads every hour
pph_01,e5-base,fixed_500,5,0.7994,KE_OBSTETRICS_2021__fixed_500__2008,KE_OBSTETRICS_2021,neutral,background,Suboptimal,pph,urgent,I delivered an hour ago and I'm soaking two pads every hour
pph_02,e5-base,fixed_500,1,0.8293,NHS_POSTNATAL__fixed_500__0007,NHS_POSTNATAL,neutral,background,Suboptimal,pph,urgent,I gave birth this morning and I've already gone through six pads
